290	437	491	64	98	95	0	0
468	258	490	98	64	89	0	0
550	289	493	59	61	86	0	0
231	55	492	61	59	38	0	0
431	312	495	74	107	70	0	0
459	417	494	107	74	76	0	0
59	478	497	1	138	88	0	0
384	322	496	138	1	72	0	0
242	78	499	28	29	49	0	0
168	272	498	29	28	16	0	0
61	418	501	9	30	2	0	0
249	513	500	30	9	19	0	0
548	335	503	148	149	53	0	0
515	461	502	149	148	85	0	0
69	351	505	101	104	64	0	0
104	381	504	104	101	16	0	0
446	518	507	128	169	30	0	0
482	302	506	169	128	68	0	0
114	426	509	27	65	90	0	0
381	168	508	65	27	16	0	0
474	532	511	143	144	52	0	0
96	584	510	144	143	71	0	0
524	60	513	7	9	92	0	0
501	472	512	9	7	19	0	0
334	365	515	149	150	79	0	0
17	503	514	150	149	85	0	0
105	358	517	63	67	11	0	0
73	273	516	67	63	34	0	0
506	539	519	169	170	30	0	0
573	483	518	170	169	14	0	0
154	25	521	190	191	56	0	0
165	281	520	191	190	74	0	0
62	117	523	117	118	28	0	0
530	411	522	118	117	78	0	0
355	512	525	6	7	92	0	0
473	242	524	7	6	49	0	0
599	534	527	80	124	12	0	0
403	192	526	124	80	69	0	0
150	284	529	178	179	4	0	0
586	451	528	179	178	45	0	0
245	523	531	79	118	78	0	0
116	558	530	118	79	1	0	0
510	36	533	144	145	52	0	0
108	97	532	145	144	63	0	0
526	413	535	124	163	12	0	0
199	402	534	163	124	60	0	0
201	409	537	51	52	88	0	0
352	457	536	52	51	54	0	0
190	572	539	15	170	94	0	0
518	446	538	170	15	30	0	0
390	268	541	3	22	79	0	0
401	112	540	22	3	51	0	0
162	432	543	34	35	44	0	0
476	297	542	35	34	50	0	0
262	567	545	186	187	83	0	0
237	142	544	187	186	74	0	0
216	582	547	109	110	97	0	0
421	422	546	110	109	66	0	0
129	502	549	89	148	53	0	0
460	185	548	148	89	67	0	0
149	492	551	55	59	86	0	0
54	215	550	59	55	82	0	0
483	414	553	168	177	14	-1	0
318	31	552	177	168	55	1	0
179	37	555	43	146	35	0	1
342	216	554	146	43	97	0	-1
178	183	557	53	120	96	-1	0
42	589	556	120	53	6	1	0
531	11	559	79	106	1	1	0
379	244	558	106	79	15	-1	0
309	139	561	135	174	47	0	-1
594	203	560	174	135	99	0	1
99	23	563	45	181	26	0	-1
221	130	562	181	45	48	0	1
84	116	565	113	115	1	-1	0
183	423	564	115	113	96	1	0
176	236	567	77	187	24	0	1
544	159	566	187	77	83	0	-1
392	262	569	116	182	83	0	1
189	282	568	182	116	23	0	-1
597	467	571	134	189	43	0	1
236	233	570	189	134	24	0	-1
538	285	573	170	180	94	-1	0
414	519	572	180	170	14	1	0
282	189	575	119	183	23	0	1
226	42	574	183	119	6	0	-1
589	276	577	26	48	6	-1	0
212	145	576	48	26	81	1	0
429	67	579	46	152	41	0	-1
21	99	578	152	46	26	0	1
130	317	581	87	199	48	0	-1
336	218	580	199	87	71	0	1
546	342	583	110	142	97	0	1
475	420	582	142	110	13	0	-1
511	336	585	143	198	71	0	-1
314	475	584	198	143	13	0	1
34	529	587	14	179	45	-1	0
285	190	586	179	14	94	1	0
144	179	589	26	53	35	0	-1
557	576	588	53	26	6	0	1
244	92	591	96	162	15	1	0
413	264	590	162	96	12	-1	0
257	212	593	4	47	81	-1	0
261	241	592	47	4	45	1	0
345	561	595	81	174	99	0	-1
138	429	594	174	81	41	0	1
232	309	597	134	185	47	0	1
310	570	596	185	134	43	0	-1
193	427	599	80	95	55	-1	0
210	526	598	95	80	12	1	0
